name,lang,id,n,size(B),cpu(s),mem(KB),status,load,elapsed(s)
spectralnorm,python,6,500,505,5.008,3260,0,24%,5.026
spectralnorm,python,6,3000,505,175.532,5892,0,25%,175.697
spectralnorm,python,6,5500,505,588.529,6400,0,25%,589.186
spectralnorm,python,7,500,734,5.819,20744,0,93%,1.561
spectralnorm,python,7,3000,734,188.090,27460,0,99%,47.458
spectralnorm,python,7,5500,734,628.388,34388,0,98%,158.759
threadring,csharp,1,500000,549,0.000,0,-12,%,0.000
threadring,csharp,1,5000000,549,0.000,0,-12,%,0.000
threadring,csharp,1,50000000,549,0.000,0,-12,%,0.000
threadring,csc,1,500000,549,3.760,527932,0,12%,4.016
threadring,csc,1,5000000,549,36.286,527812,0,11%,38.443
threadring,csc,1,50000000,549,376.352,527816,0,11%,390.953
threadring,fsc,2,500000,740,6.786,22924,0,77%,2.158
threadring,fsc,2,5000000,740,57.845,19052,0,87%,16.801
threadring,fsc,2,50000000,740,615.861,20592,0,90%,169.986
threadring,javaxint,2,500000,841,0.546,77652,0,20%,0.577
threadring,javaxint,2,5000000,841,3.978,77644,0,25%,3.951
threadring,javaxint,2,50000000,841,38.470,77648,0,24%,38.546
threadring,java,2,500000,841,0.172,77848,0,17%,0.196
threadring,java,2,5000000,841,0.671,77836,0,23%,0.652
threadring,java,2,50000000,841,5.413,77872,0,24%,5.411
threadring,python,2,500000,442,3.650,28300,0,10%,4.069
threadring,python,2,5000000,442,35.615,28312,0,10%,39.694
threadring,python,2,50000000,442,349.333,28328,0,10%,396.982
threadring,fsc,3,500000,464,0.234,12420,0,19%,0.259
threadring,fsc,3,5000000,464,1.747,12452,0,24%,1.752
threadring,fsc,3,50000000,464,16.474,12580,0,24%,16.529
threadring,javaxint,3,500000,710,4.836,99464,0,10%,4.774
threadring,javaxint,3,5000000,710,45.365,99664,0,11%,46.201
threadring,javaxint,3,50000000,710,451.997,99652,0,11%,459.132
threadring,java,3,500000,710,4.259,366720,0,9%,4.299
threadring,java,3,5000000,710,38.517,366700,0,9%,39.399
threadring,java,3,50000000,710,382.156,366828,0,9%,390.915
threadring,python,3,500000,437,0.156,3168,0,23%,0.164
threadring,python,3,5000000,437,1.264,3168,0,24%,1.267
threadring,python,3,50000000,437,12.262,3176,0,25%,12.294
threadring,javaxint,4,500000,1128,25.023,113064,0,44%,12.602
threadring,javaxint,4,5000000,1128,237.090,113056,0,44%,118.620
threadring,javaxint,4,50000000,1128,2370.388,113076,0,44%,1187.442
threadring,java,4,500000,1128,3.806,117940,0,40%,1.820
threadring,java,4,5000000,1128,18.673,116568,0,35%,10.114
threadring,java,4,50000000,1128,160.634,116584,0,35%,87.118
threadring,javaxint,5,500000,515,16.084,113088,0,42%,8.241
threadring,javaxint,5,5000000,515,162.974,113064,0,44%,81.003
threadring,javaxint,5,50000000,515,1661.847,113104,0,44%,819.941
threadring,java,5,500000,515,1.607,105628,0,38%,0.861
threadring,java,5,5000000,515,8.018,105536,0,34%,4.316
threadring,java,5,50000000,515,71.729,119084,0,37%,36.876
threadring,javaxint,6,500000,955,0.499,77652,0,21%,0.545
threadring,javaxint,6,5000000,955,4.961,77644,0,25%,4.931
threadring,javaxint,6,50000000,955,41.995,77656,0,25%,42.026
threadring,java,6,500000,955,0.187,78076,0,18%,0.173
threadring,java,6,5000000,955,0.281,114264,0,25%,0.264
threadring,java,6,50000000,955,1.326,232516,0,24%,1.316
