binarytrees,javaclient,2,12,603,0.284,8836,0,%,0
binarytrees,javaclient,2,14,603,1.124,18004,0,%,0
binarytrees,javaclient,2,16,603,7.364,26136,0,%,0
chameneosredux,javaclient,1,60000,1462,0.612,10872,0,%,0
chameneosredux,javaclient,1,600000,1462,4.32,10860,0,%,0
chameneosredux,javaclient,1,6000000,1462,41.379,10832,0,%,0
chameneosredux,javaclient,2,60000,1429,0.4,10632,0,%,0
chameneosredux,javaclient,2,600000,1429,2.528,10852,0,%,0
chameneosredux,javaclient,2,6000000,1429,24.514,10820,0,%,0
fannkuch,javaclient,2,9,761,0.296,7648,0,%,0
fannkuch,javaclient,2,10,761,1.58,7644,0,%,0
fannkuch,javaclient,2,11,761,18.097,8052,0,%,0
fannkuch,javaclient,3,9,914,0.424,7636,0,%,0
fannkuch,javaclient,3,10,914,3.06,9936,0,%,0
fannkuch,javaclient,3,11,914,35.522,7648,0,%,0
fannkuch,javaclient,4,9,555,0.244,7644,0,%,0
fannkuch,javaclient,4,10,555,1.144,7620,0,%,0
fannkuch,javaclient,4,11,555,12.493,7636,0,%,0
fasta,javaclient,2,250000,1240,0.436,7720,0,%,0
fasta,javaclient,2,2500000,1240,2.872,7708,0,%,0
fasta,javaclient,2,25000000,1240,27.326,7728,0,%,0
hello,javaclient,1,1,112,0.136,2368,0,%,0
hello,javaclient,1,200,112,16.929,8408,0,%,0
knucleotide,javaclient,1,10000,1052,0.644,20032,0,%,0
knucleotide,javaclient,1,100000,1052,2.844,28816,0,%,0
knucleotide,javaclient,1,1000000,1052,18.617,50940,0,%,0
mandelbrot,javaclient,1,120,665,0.168,3380,0,%,0
mandelbrot,javaclient,1,600,665,0.356,9864,0,%,0
mandelbrot,javaclient,1,3000,665,4.984,9864,0,%,0
mandelbrot,javaclient,3,120,623,0.168,2776,0,%,0
mandelbrot,javaclient,3,600,623,0.36,9844,0,%,0
mandelbrot,javaclient,3,3000,623,5.004,9876,0,%,0
meteor,javaclient,1,2098,4368,1.544,9464,0,%,0
meteor,javaclient,2,2098,5177,0.444,8960,0,%,0
nbody,javaclient,1,200000,1430,0.404,10280,0,%,0
nbody,javaclient,1,2000000,1430,2.212,10280,0,%,0
nbody,javaclient,1,20000000,1430,20.393,10280,0,%,0
nbody,javaclient,2,200000,1424,0.348,10052,0,%,0
nbody,javaclient,2,2000000,1424,2.032,10048,0,%,0
nbody,javaclient,2,20000000,1424,18.793,10088,0,%,0
nsieve,javaclient,1,7,452,0.568,8816,0,%,0
nsieve,javaclient,1,8,452,1.12,10084,0,%,0
nsieve,javaclient,1,9,452,2.264,17828,0,%,0
nsieve,javaclient,2,7,293,0.588,11760,0,%,0
nsieve,javaclient,2,8,293,1.128,14280,0,%,0
nsieve,javaclient,2,9,293,2.264,23580,0,%,0
nsieve,javaclient,3,7,296,0.568,11088,0,%,0
nsieve,javaclient,3,8,296,1.112,12344,0,%,0
nsieve,javaclient,3,9,296,2.244,19812,0,%,0
nsievebits,javaclient,1,9,478,3.784,8244,0,%,0
nsievebits,javaclient,1,10,478,8.033,8860,0,%,0
nsievebits,javaclient,1,11,478,16.901,10120,0,%,0
nsievebits,javaclient,2,9,701,1.124,10116,0,%,0
nsievebits,javaclient,2,10,701,2.884,17876,0,%,0
nsievebits,javaclient,2,11,701,6.56,22888,0,%,0
nsievebits,javaclient,3,9,517,1.156,10476,0,%,0
nsievebits,javaclient,3,10,517,2.896,11112,0,%,0
nsievebits,javaclient,3,11,517,6.54,12372,0,%,0
nsievebits,javaclient,4,9,523,0.888,10480,0,%,0
nsievebits,javaclient,4,10,523,2.024,11128,0,%,0
nsievebits,javaclient,4,11,523,4.488,12368,0,%,0
nsievebits,javaclient,5,9,423,1.124,10508,0,%,0
nsievebits,javaclient,5,10,423,2.848,11136,0,%,0
nsievebits,javaclient,5,11,423,6.468,12396,0,%,0
partialsums,javaclient,2,25000,470,0.272,10104,0,%,0
partialsums,javaclient,2,250000,470,1.036,10124,0,%,0
partialsums,javaclient,2,2500000,470,12.049,10096,0,%,0
partialsums,javaclient,3,25000,474,0.248,10128,0,%,0
partialsums,javaclient,3,250000,474,0.784,7664,0,%,0
partialsums,javaclient,3,2500000,474,9.501,7684,0,%,0
partialsums,javaclient,4,25000,711,0.232,10156,0,%,0
partialsums,javaclient,4,250000,711,0.68,9456,0,%,0
partialsums,javaclient,4,2500000,711,5.136,7720,0,%,0
pidigits,javaclient,1,500,800,0.648,8892,0,%,0
pidigits,javaclient,1,1500,800,4.452,8996,0,%,0
pidigits,javaclient,1,2500,800,12.493,9656,0,%,0
pidigits,javaclient,2,500,938,0.224,8200,0,%,0
pidigits,javaclient,2,1500,938,0.76,8256,0,%,0
pidigits,javaclient,2,2500,938,1.896,8372,0,%,0
recursive,javaclient,1,3,427,0.212,10200,0,%,0
recursive,javaclient,1,7,427,0.516,10028,0,%,0
recursive,javaclient,1,11,427,9.433,10716,0,%,0
regexdna,javaclient,4,100000,921,2.448,34768,0,%,0
regexdna,javaclient,4,300000,921,6.728,50196,0,%,0
regexdna,javaclient,4,500000,921,10.861,69644,0,%,0
revcomp,javaclient,4,25000,592,0.18,3856,0,%,0
revcomp,javaclient,4,250000,592,0.26,11376,0,%,0
revcomp,javaclient,4,2500000,592,1.24,45212,0,%,0
spectralnorm,javaclient,1,500,514,0.712,8216,0,%,0
spectralnorm,javaclient,1,3000,514,18.345,8660,0,%,0
spectralnorm,javaclient,1,5500,514,61.216,9012,0,%,0
sumcol,javaclient,1,1000,265,0.672,8600,0,%,0
sumcol,javaclient,1,11000,265,5.524,8668,0,%,0
sumcol,javaclient,1,21000,265,10.329,8656,0,%,0
sumcol,javaclient,3,1000,341,0.188,3248,0,%,0
sumcol,javaclient,3,11000,341,0.636,7456,0,%,0
sumcol,javaclient,3,21000,341,1.092,7456,0,%,0
sumcol,javaclient,4,1000,226,0.456,7892,0,%,0
sumcol,javaclient,4,11000,226,3.436,7920,0,%,0
sumcol,javaclient,4,21000,226,6.436,7912,0,%,0
threadring,javaclient,1,100000,587,3.812,23560,0,%,0
threadring,javaclient,1,1000000,587,32.594,23552,0,%,0
threadring,javaclient,1,10000000,587,319.212,23552,0,%,0
threadring,javaclient,2,100000,693,0.204,2764,0,%,0
threadring,javaclient,2,1000000,693,0.412,10516,0,%,0
threadring,javaclient,2,10000000,693,2.44,10544,0,%,0
threadring,javaclient,3,100000,530,1.796,22472,0,%,0
threadring,javaclient,3,1000000,530,14.113,22468,0,%,0
threadring,javaclient,3,10000000,530,138.085,22456,0,%,0
