binarytrees,java14,2,12,603,0.484,11320,0,%,0
binarytrees,java14,2,14,603,1.828,13368,0,%,0
binarytrees,java14,2,16,603,5.932,20708,0,%,0
fannkuch,java14,4,9,555,0.364,9336,0,%,0
fannkuch,java14,4,10,555,1.084,9404,0,%,0
fannkuch,java14,4,11,555,10.417,9404,0,%,0
fasta,java14,2,250000,1240,0.544,9700,0,%,0
fasta,java14,2,2500000,1240,2.496,9740,0,%,0
fasta,java14,2,25000000,1240,21.613,9780,0,%,0
hello,java14,1,1,112,0.216,9568,0,%,0
hello,java14,1,200,112,35.738,9584,0,%,0
knucleotide,java14,1,10000,1052,1.408,15796,0,%,0
knucleotide,java14,1,100000,1052,3.576,29132,0,%,0
knucleotide,java14,1,1000000,1052,17.809,52144,0,%,0
mandelbrot,java14,3,120,628,0.244,9192,0,%,0
mandelbrot,java14,3,600,628,0.388,9316,0,%,0
mandelbrot,java14,3,3000,628,3.26,9348,0,%,0
meteor,java14,2,2098,5177,0.984,12848,0,%,0
nbody,java14,1,200000,1404,0.456,10296,0,%,0
nbody,java14,1,2000000,1404,1.852,10316,0,%,0
nbody,java14,1,20000000,1404,15.745,10296,0,%,0
nsieve,java14,1,7,452,0.668,10408,0,%,0
nsieve,java14,1,8,452,1.236,11880,0,%,0
nsieve,java14,1,9,452,2.324,14380,0,%,0
nsievebits,java14,1,9,478,1.752,10016,0,%,0
nsievebits,java14,1,10,478,3.904,10640,0,%,0
nsievebits,java14,1,11,478,8.437,12100,0,%,0
nsievebits,java14,5,9,541,0,0,-2,%,0
nsievebits,java14,5,10,541,0,0,-2,%,0
nsievebits,java14,5,11,541,0,0,-2,%,0
partialsums,java14,3,25000,531,0.34,8864,0,%,0
partialsums,java14,3,250000,531,0.728,9536,0,%,0
partialsums,java14,3,2500000,531,11.485,9548,0,%,0
pidigits,java14,1,500,800,1.34,12336,0,%,0
pidigits,java14,1,1500,800,4.644,12412,0,%,0
pidigits,java14,1,2500,800,11.645,13796,0,%,0
recursive,java14,1,3,497,0.296,9376,0,%,0
recursive,java14,1,7,497,0.592,9568,0,%,0
recursive,java14,1,11,497,4.808,10464,0,%,0
regexdna,java14,1,100000,657,3.32,26828,0,%,0
regexdna,java14,1,300000,657,7.528,56716,0,%,0
regexdna,java14,1,500000,657,11.789,73376,0,%,0
revcomp,java14,4,25000,592,0.284,9388,0,%,0
revcomp,java14,4,250000,592,0.464,13152,0,%,0
revcomp,java14,4,2500000,592,1.536,54028,0,%,0
spectralnorm,java14,1,500,513,0.504,9676,0,%,0
spectralnorm,java14,1,3000,513,7.48,10156,0,%,0
spectralnorm,java14,1,5500,513,24.426,10348,0,%,0
sumcol,java14,1,1000,265,0.988,10872,0,%,0
sumcol,java14,1,11000,265,6.38,10900,0,%,0
sumcol,java14,1,21000,265,11.753,10900,0,%,0
