fasta,smlnj,1,250000,1287,0.404,3148,0,%,0
fasta,smlnj,1,2500000,1287,4.54,3292,0,%,0
fasta,smlnj,1,25000000,1287,34.194,3284,0,%,0
hello,smlnj,1,1,179,0.08,3908,0,%,0
hello,smlnj,1,50,179,2.012,4868,0,%,0
hello,smlnj,1,100,179,4.028,4856,0,%,0
hello,smlnj,1,150,179,6.084,4900,0,%,0
hello,smlnj,1,200,179,8.089,4860,0,%,0
mandelbrot,smlnj,1,400,556,0.144,1228,0,%,0
mandelbrot,smlnj,1,600,556,0.212,3492,0,%,0
mandelbrot,smlnj,1,3000,556,3.224,3492,0,%,0
nbody,smlnj,1,200000,1314,0.316,2808,0,%,0
nbody,smlnj,1,2000000,1314,2.268,3592,0,%,0
nbody,smlnj,1,20000000,1314,22.809,3584,0,%,0
nsieve,smlnj,1,8,474,0.9,188096,0,%,0
nsieve,smlnj,1,9,474,1.884,194376,0,%,0
nsieve,smlnj,1,10,474,3.88,206904,0,%,0
nsievebits,smlnj,1,9,554,1.964,4960,0,%,0
nsievebits,smlnj,1,10,554,4.556,7396,0,%,0
nsievebits,smlnj,1,11,554,9.993,15008,0,%,0
partialsums,smlnj,1,25000,569,0.092,2472,0,%,0
partialsums,smlnj,1,250000,569,0.236,3448,0,%,0
partialsums,smlnj,1,2500000,569,1.708,3448,0,%,0
pidigits,smlnj,1,1500,677,440.732,5392,0,%,0
pidigits,smlnj,1,2500,677,2890.621,5584,0,%,0
pidigits,smlnj,1,5000,677,0,0,-1,%,0
recursive,smlnj,1,3,585,0.14,3588,0,%,0
recursive,smlnj,1,7,585,0.568,3448,0,%,0
recursive,smlnj,1,11,585,11.513,5240,0,%,0
spectralnorm,smlnj,1,500,617,0.368,19628,0,%,0
spectralnorm,smlnj,1,3000,617,10.093,19628,0,%,0
spectralnorm,smlnj,1,5500,617,33.918,20072,0,%,0
sumcol,smlnj,1,1000,218,0.644,15104,0,%,0
sumcol,smlnj,1,11000,218,6.336,15104,0,%,0
sumcol,smlnj,1,21000,218,12.085,15104,0,%,0
